Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,3333,35517.80413,32822.72124,50924.01347,47248.56038,25420.56859,34533.68256,16978.31658,37103.9035,43363.19416,57145.08552,12301.82228,10869.18818,18693.53151,18546.31853,47144.39486,50298.90924,27106.22205,15311.43065,10649.62255,26622.12507,34940.91821,39681.07881,47321.03163,42459.44334,86094.5139,4197.258098
,,,,,,,,3334,30926.74001,28793.19756,44667.67191,41443.50236,21636.79002,32603.4962,15723.82045,34847.40208,40482.412,50259.05957,11554.34184,10314.44327,18150.89049,17651.69836,44735.81345,48493.2765,21143.59565,14385.62322,9855.188994,25154.98494,30974.23438,36337.62416,42699.25729,37251.65179,79790.39012,3860.273935
,,,,,,,,3335,26327.6513,24449.8543,37915.03403,36124.70567,20008.86195,29807.53497,13961.91021,32129.57149,36077.98496,41390.40397,10552.01573,9534.991565,17089.68127,15880.5109,40182.48107,43998.25412,20002.84077,13095.71167,8837.070233,23110.2148,27423.77653,32564.82699,37771.57122,32645.45341,72562.61091,3489.190185
,,,,,,,,3336,24892.25415,23922.47698,37096.89705,32229.60196,18397.99601,27117.91457,12534.93339,29171.04741,32204.17552,39096.73425,9645.005916,8785.634521,15674.40129,14355.0431,36213.98958,39951.63054,18268.13085,11779.72103,7899.197285,21116.58898,25227.30684,29533.34786,33902.03879,29660.54863,65157.32138,3111.085931
,,,,,,,,3337,22940.27452,22533.85038,34941.26655,30869.07282,17567.97349,26032.43555,11997.43545,27320.71625,29877.08129,35979.31,9512.56643,8427.508063,14644.2861,13821.4804,34965.05836,38450.94911,16258.51606,10844.88622,7360.547261,19703.60166,25928.37183,28434.91316,32800.75662,26763.87751,59334.58153,2819.233575
,,,,,,,,3338,20925.1013,20376.21541,31588.50915,28877.90784,15494.42269,25347.23945,11400.77262,27469.1439,30212.10261,31847.49376,8731.976125,7846.681117,13778.66836,12644.03189,31604.48038,35413.47359,14862.92236,11001.36072,7494.958999,19741.7092,23880.33936,27364.56629,31447.72416,24304.3641,58238.43019,2786.136917
,,,,,,,,3339,19933.06232,18695.82683,28971.67398,27552.46972,14893.23347,24110.2749,10877.3138,25846.46866,27977.28971,29289.94164,8500.207024,7620.971165,13067.51776,12165.63074,30524.07964,34250.84674,15463.90053,10312.27111,7024.517916,18742.89063,23646.65103,26132.71441,29888.07592,23585.46026,54140.64945,2566.495453
,,,,,,,,3340,20428.58027,18622.63568,28811.25497,27440.17844,14387.39145,23786.23634,10720.87783,25344.02101,27639.25921,29641.11592,8347.700949,7472.504173,12673.32567,11825.63496,29854.97352,33545.64684,13892.7289,10154.79357,6863.023216,18444.04732,23666.71012,25672.27466,29455.78756,23099.17245,52475.86334,2481.246484
,,,,,,,,3341,18883.84819,17069.57965,26391.93571,27409.09782,13892.58964,23660.83442,10679.76325,25098.31308,27617.19194,26617.0037,8289.507841,7417.330629,12435.60678,11588.94174,29274.14526,32993.92573,13672.00237,10110.65974,6830.924891,18300.64265,23370.83863,25420.48735,29132.82503,21704.47895,51527.13583,2431.100031
,,,,,,,,3342,18834.69762,16757.7653,25899.64986,28525.99499,14271.97115,23780.21705,10851.24114,24819.50979,27402.53756,26528.70845,8475.123788,7551.753446,12439.61892,11921.91695,30171.97132,34043.19897,13429.20318,10080.56849,6818.888019,18138.18421,24554.32458,25838.79536,29582.1642,21340.51508,50975.55007,2397.000443
,,,,,,,,3343,18597.97245,16374.76504,25300.08379,31911.77754,15183.2897,24426.28774,11689.57749,24933.8392,28798.7941,26659.14461,8911.572094,7835.646409,12686.36511,12117.48975,31288.48574,35292.09495,13052.96476,10250.08253,7058.622387,18199.35683,26483.0055,26818.85992,30597.1893,20974.5459,51728.71535,2436.114676
,,,,,,,,3344,18375.29029,16086.01092,24841.88698,36212.93453,15563.67487,26002.33909,12589.08431,25447.31863,31185.06873,26869.84918,9399.190203,8216.84544,13452.68254,12770.402,33230.59886,37206.06565,13634.88018,10879.99268,7433.771566,18585.44634,28216.11034,28757.92318,32618.21259,20728.89535,53668.29146,2544.431014
,,,,,,,,3345,18906.91886,16455.97714,25410.37186,41039.45428,16653.64398,28168.28106,13745.30656,26689.89874,33727.8204,28671.87491,10216.9037,8912.032095,14735.56213,14381.11948,36719.58102,40853.44377,14459.59478,11575.10054,7952.360137,19282.41311,30745.56082,31564.69969,35732.49413,21504.95055,57900.45855,2771.092981
,,,,,,,,3346,19513.7779,16701.61867,25799.38797,46554.7607,18790.42503,31102.68601,15213.39796,29486.95761,36984.74926,31759.19851,11152.00674,9654.367051,16560.07969,16072.07194,40580.73464,45339.43799,14710.42039,12639.32772,8714.695367,21049.39938,33957.02015,35275.30238,40381.34919,22932.73167,64491.40693,3105.068356
,,,,,,,,3347,20480.74006,17597.95959,27193.02816,50863.93849,20730.48974,34168.51217,16748.6766,32935.89466,41060.17332,34319.76069,11983.76684,10333.50322,18545.08258,17624.61905,43970.40419,49384.05532,16140.12637,13924.22406,9651.565242,23280.69588,37030.0718,39417.25385,45512.64206,25199.73527,72410.17266,3514.263411
,,,,,,,,3348,22305.32945,19163.04704,29617.36051,54685.85234,22005.13133,36632.40911,18007.18392,36306.60633,44402.3621,36874.30273,12613.85773,10835.08089,20249.23615,18933.45237,46822.38127,52768.61357,17947.07407,14876.11058,10466.06025,25372.59903,39731.02745,42985.41113,49920.77971,28181.63209,79270.89662,3870.303226
,,,,,,,,3349,24493.03118,21225.43326,32821.73032,58404.49833,23497.56601,39074.23531,19289.7583,39247.0784,47223.96385,39682.69362,13234.91866,11315.5923,21918.28355,20496.02885,49762.63621,56312.66938,19697.83683,15781.85718,11114.0452,27303.04656,43115.99785,46695.01068,54623.79618,31501.42373,85463.70037,4192.243453
,,,,,,,,3350,26512.21669,23192.57072,35877.71255,60253.29401,23512.62083,40860.96188,20123.08067,42462.34219,50012.46469,41751.6118,13394.44804,11451.01828,22908.27741,20898.20675,50518.01389,57532.47461,21081.39089,16796.93532,11656.70751,29492.22421,44080.83979,48997.20943,57985.81606,34453.24089,92361.531,4553.297913
,,,,,,,,3351,28326.77536,24922.0876,38567.73889,60516.97799,23688.26042,41590.29945,20419.9079,43317.80695,50678.4951,43791.43269,13531.90417,11578.419,23425.84259,21837.9591,51704.74934,58873.65848,22722.79369,17160.0364,11697.83349,30195.20797,45317.48231,49853.88818,59784.17574,37440.15098,95586.80337,4722.792923
,,,,,,,,3352,30009.93148,26609.49451,41192.59501,60941.07809,23434.33576,42389.8621,20684.64569,44140.17636,51391.66924,46133.26346,13580.06398,11600.48842,23908.3016,22646.32665,52886.469,60143.62017,22979.63911,17454.93064,11791.11925,30917.24549,45960.37595,50672.44773,61287.65659,39740.24221,97997.73458,4846.153197
,,,,,,,,3353,30682.99332,27209.06036,42122.02268,60921.02607,24490.1806,43112.17716,20927.322,44808.10078,52275.36321,46148.31378,13918.186,11851.27726,24368.69389,23943.12471,55524.7735,62176.96325,23406.04265,17694.65759,11915.50026,31408.63213,46865.04063,51280.34858,62521.33334,40992.55866,100481.8763,4976.533974
,,,,,,,,3354,31570.71273,27975.06088,43308.12076,58378.43071,24170.01472,42577.46337,20355.72904,45241.34905,53050.72693,46327.91434,13704.47683,11675.72507,24024.65347,23474.75294,54846.63896,60739.47897,23421.09219,17839.09559,12055.93043,31872.94237,43933.40552,49933.13598,60120.17713,41960.12101,102350.2477,5083.847383
,,,,,,,,3355,32538.67797,28833.3023,44643.60906,57786.8963,25827.04878,41511.04544,19966.6447,42839.42865,49996.41576,47347.32311,13954.30586,11827.20153,23393.74552,23959.17171,56715.52158,61640.28908,24683.24666,16768.85016,11456.09298,30273.4287,45461.90771,48597.96102,58253.61419,42694.06468,98059.91334,4871.226423
,,,,,,,,3356,33514.66778,29869.00719,46256.82277,57354.7754,25793.92817,41232.15156,19864.35965,42674.95477,49874.0427,49213.56357,13682.40359,11610.51998,22466.94276,23396.52383,55861.83446,60676.28182,23951.83918,16773.86536,11459.1022,30147.07213,45760.78806,48017.14486,57752.11957,42273.95211,97939.56735,4879.249856
,,,,,,,,3357,32889.75344,29282.47538,45349.45272,53097.73284,24553.41085,40356.34455,19544.46815,42555.61092,49592.18345,48222.24875,13312.17502,11343.68065,21647.46456,22266.21337,53675.95403,57471.28372,25300.27766,16728.72849,11109.02983,29961.5486,41471.15297,45949.68011,55537.51937,41286.33666,96816.33817,4818.071183
,,,,,,,,3358,33631.02423,30139.71418,46690.95673,46863.56172,24099.75888,38274.67266,18109.46897,40114.57783,46185.79897,50845.01894,13003.14955,11100.91706,20909.23205,20620.39308,51056.70952,55079.82347,25148.77899,15931.31039,10178.17839,28450.28396,36502.5179,41792.68158,49931.81259,41510.93144,91260.36525,4518.195396
,,,,,,,,3359,33206.72444,29844.94435,46233.76254,41043.46468,22744.82491,35210.85293,16116.91596,36549.3056,41447.35366,50507.89163,11959.68694,10302.4054,19638.38887,18588.4419,46219.48355,50134.39604,23860.53866,14625.35017,9151.031979,25938.19509,32235.95075,37434.05258,44224.8039,39555.75363,82947.46642,4090.947618
,,,,,,,,3360,31459.37165,28910.50392,44775.95474,36217.94753,20103.2055,31613.32263,14188.54181,33432.32497,36838.30281,47258.02451,10755.69161,9407.590836,17782.77728,16285.69761,40621.8641,44339.31808,22181.01037,13215.07362,8130.907072,23684.83632,28470.86071,33153.66824,38791.61127,35773.7379,74614.50993,3655.676408
,,,,,,,,3361,28678.8539,26986.47906,41794.16632,31867.66311,17059.12051,28309.73443,12541.95296,30402.59574,32956.46891,43664.00659,9494.5065,8419.48282,15995.37194,14008.02676,34986.12467,38767.93796,19972.7417,11969.2959,7332.461226,21591.93035,25073.85485,29286.57623,34042.45729,32203.28243,66463.0753,3227.425701
,,,,,,,,3362,25678.66321,24224.26514,37509.97602,28321.46445,15023.70859,25711.40663,11365.67481,27374.87228,29667.4422,38496.72791,8689.836288,7831.633787,14585.10713,12773.41081,31600.46775,35371.34216,17483.54834,11005.37289,6803.841928,19721.6526,22953.60969,26365.44213,30337.41509,28800.2704,59173.11733,2841.298015
,,,,,,,,3363,22839.96724,21336.72391,33028.2698,26934.86769,14314.12465,24335.99836,10878.3166,25725.11903,27369.43665,33200.01641,8408.904045,7571.816553,13748.57737,12239.84811,30512.04175,34043.19897,15204.04519,10234.03386,6287.259503,18573.41238,22719.92136,25225.87883,28948.27501,25865.49838,54074.45915,2565.492524
,,,,,,,,3364,20124.64922,18552.45239,28704.97737,26663.1629,13736.01949,23934.71221,10653.69059,25290.86787,26926.08508,28872.54593,8225.294757,7404.28961,13283.16992,11898.84939,29692.46198,33243.70492,13755.27647,10026.40424,6148.835474,18285.6002,22675.79137,24950.01623,28489.90894,23205.45391,52212.10506,2471.217193
,,,,,,,,3365,18585.93557,16928.21045,26175.37004,26256.10702,13238.20672,23416.04987,10555.41671,25064.21483,26591.06376,25730.0378,8091.851941,7298.958298,12886.97177,11594.95936,28899.96748,32364.96366,13655.94953,9877.954081,6060.565079,18020.85311,22039.91842,24465.5012,27870.06159,21797.72589,50823.11183,2401.012159
,,,,,,,,3366,18482.61908,16495.07926,25494.59185,26824.58161,13184.00936,23269.58043,10441.09812,24631.96945,26175.7978,25443.07825,8110.915201,7303.974075,12687.36814,11833.65846,29297.21789,32929.72545,13589.73157,9756.586043,6034.48519,17724.01546,23160.21825,24581.86506,27941.27383,21424.73812,49656.75867,2337.827629
,,,,,,,,3367,18094.42991,16200.30943,25030.37932,30332.68145,12967.21992,23631.74117,10937.48148,24420.35976,27042.43979,25254.44749,8191.181556,7314.005629,12627.18614,11821.62321,29475.77994,33142.38886,13307.80358,9787.680334,6107.709495,17685.90793,25505.12516,25466.63164,28723.60543,20962.51404,49677.81921,2342.842274
,,,,,,,,3368,17680.16085,15812.29608,24420.78707,34700.01008,13074.61098,24974.04333,11713.64456,24931.83342,28970.31699,25003.60872,8732.979454,7686.176262,13207.94242,12279.96561,31328.61204,34771.47084,13767.3161,10138.74491,6416.655877,17827.30694,27427.78835,27578.23441,30888.05617,20418.07222,51059.79226,2423.076598
,,,,,,,,3369,17838.64635,16012.81977,24727.58843,39501.46481,14281.00405,27159.0464,12973.15467,26313.81517,31126.89138,25940.74237,9578.786173,8380.359762,14438.66427,13968.9122,34706.2437,38735.83783,14052.25399,10721.5121,6836.943327,18297.63416,29936.17679,30579.61945,34423.59319,20949.47952,55590.81855,2662.776643
,,,,,,,,3370,18328.14587,16032.87214,24763.68271,44742.05865,16613.49778,30299.1105,14670.88604,29305.43461,34212.29734,28386.92207,10606.19552,9188.902971,16440.71873,15850.42278,38871.35408,43692.29969,14116.46535,11756.65107,7401.673241,20019.49308,33338.19741,34319.3131,39046.37053,22257.94466,62588.93751,3015.80767
,,,,,,,,3371,19493.71644,16606.36991,25663.03181,49600.66162,18783.39945,33401.05241,16390.67891,32784.45834,37926.62058,31385.95042,11481.09879,9902.146422,18596.23728,17542.37818,42551.93934,47977.66805,15501.02272,12939.23717,8059.688913,21858.6831,36959.86501,38036.93774,43765.43483,24550.01464,70670.17031,3432.023228
,,,,,,,,3372,21531.96033,18102.27669,27982.08919,54463.27499,20398.28001,36222.09402,17913.92401,35724.93041,41281.84911,34950.87103,12221.55592,10480.96706,20609.3251,18961.53461,45498.21323,51947.05068,17165.50147,14030.54648,8701.655422,23744.00329,40355.86791,41771.61571,48426.32576,27574.02298,78335.2066,3826.174347
,,,,,,,,3373,23873.1322,20273.94832,31356.9042,59310.84935,22188.80016,38819.41861,19381.01262,38634.3129,44096.42945,38827.83508,12930.90983,11023.6741,22355.60606,20703.63689,48634.0839,56198.31264,18806.90426,15019.54553,9251.339246,25591.21594,44483.02442,45730.9963,54074.15809,31238.72805,85611.1242,4199.263956
,,,,,,,,3374,26246.40241,22327.31097,34544.22949,62035.91804,22527.03182,40551.97155,20158.17849,41923.79052,46879.915,41605.12196,13125.55575,11171.13793,23485.02155,21279.32296,49310.21213,57795.29448,20282.76215,15999.51722,9829.109105,27610.91534,45978.42912,47998.08527,57474.29156,34670.81709,93338.33924,4601.438507
,,,,,,,,3375,28507.32846,24202.20753,37459.84507,63156.82562,22838.16481,41185.00044,20671.60936,42966.79562,47326.27575,44303.14378,13234.91866,11261.42192,23896.2652,22202.02537,50006.40351,59368.20122,22288.36373,16308.45404,10032.73286,28141.41235,47601.20901,49043.35372,59758.09802,38142.00968,96831.38142,4782.968666
,,,,,,,,3376,30651.89806,26163.32928,40507.80635,64118.31969,23278.76926,41651.49559,21051.66854,43836.30083,47954.18997,46787.45097,13360.33484,11336.65857,24215.22979,22716.53226,50989.49796,60775.59162,22876.29896,16578.27224,10332.65159,28896.54326,48701.44976,49888.99796,61643.71777,40982.5321,99636.44572,4925.384592
,,,,,,,,3377,31496.48535,27166.95038,42060.86293,64311.82162,24373.75664,42161.12899,21519.97365,44696.78004,48533.95741,47577.09143,13668.35697,11558.3559,24532.18831,23530.91744,52640.69538,62726.67811,23740.14236,16875.17257,10654.63791,29532.33741,49757.56052,50928.24759,63337.76657,42565.7248,102314.1439,5064.791731
,,,,,,,,3378,32995.07608,28210.67622,43678.08712,61414.30561,24200.12436,41712.69173,21131.89211,45510.12344,49691.48617,48021.57773,13493.77765,11414.90468,24054.74446,23182.89816,51960.55453,61421.60689,24416.36821,17341.58693,11063.89156,30441.90412,46778.78657,49965.23635,61241.51909,43888.22712,104889.5479,5208.210586
,,,,,,,,3379,34276.00002,29210.28685,45232.14632,60730.53194,25856.15477,40925.16766,21032.61544,43259.63936,47331.29104,49278.78165,13778.72321,11594.46949,23100.8598,24037.40083,53948.8129,62791.88151,26051.75119,16608.36349,10793.06194,29375.89595,48715.49112,48979.15297,59744.05618,44791.61953,100910.1074,5010.633562
,,,,,,,,3380,35208.85771,30340.23788,46992.745,59977.57882,25933.43619,40874.00368,20907.26611,43484.28661,48555.02162,51559.40776,13631.23378,11498.16658,22266.3361,23994.27452,54121.35601,62123.7974,25489.90182,16761.82886,11022.76558,29667.71944,48945.16763,48609.99866,59832.31923,44468.76453,100891.0526,5026.680427
,,,,,,,,3381,34607.01404,29767.74272,46109.4378,54587.59748,24875.58404,39946.02946,20450.99453,43498.32707,48703.47419,51107.89797,13530.90084,11472.08454,21191.08441,23256.11259,53646.86246,59738.35593,27102.20884,16795.93228,10995.68262,29987.62218,43974.52664,46610.7472,57698.96115,43195.39232,100656.3779,5008.627704
,,,,,,,,3382,35433.54601,30571.84275,47370.7323,46978.8608,24883.61328,37516.24185,18657.99766,40838.66406,45249.94599,54121.97665,13321.20499,11322.61439,20522.0612,21644.39218,51693.7146,57517.42767,26941.68045,15940.33776,10374.78064,28472.34622,38388.07178,42096.632,51274.81516,43376.87292,94606.98649,4682.675761
,,,,,,,,3383,34807.6286,29854.97053,46258.82801,40533.14092,23173.38551,34230.71152,16643.38316,36752.89217,40427.24382,53416.61802,12244.6325,10507.0491,19177.99659,19280.46871,46791.28338,52308.17722,25557.12308,14358.54109,9265.382264,25668.43385,33805.57407,37466.15295,44825.59444,41394.62343,84465.83159,4168.173155
,,,,,,,,3384,32390.22319,28912.50916,44786.98355,35387.79415,19977.74865,30620.13942,14764.14595,33067.27319,35970.65776,49382.12722,10888.13109,9497.874817,17211.0483,16915.5423,41385.26704,46327.52035,23681.95082,12694.49501,8187.079142,23055.05915,29868.97886,33054.35771,39219.88766,37016.0278,73948.59549,3626.591465
,,,,,,,,3385,29261.63919,27041.62307,41885.40463,29547.6451,15729.27791,26744.71846,12735.49233,29919.20299,32303.47824,44775.72403,8968.761873,8252.959033,14900.05959,13716.17198,34267.86383,38941.47933,21135.56923,11408.59563,7264.252285,20902.98621,24285.53286,28305.50853,32793.7357,32898.12254,64938.69284,3155.214809
,,,,,,,,3386,25978.58197,24040.78596,37231.24798,26459.63496,14467.68384,24151.40673,11647.46011,25287.8592,27129.70582,38811.7814,8475.123788,7857.715826,14079.57835,12993.05411,32351.8328,36624.25066,18535.0093,9653.272754,6076.614242,17868.42297,23634.61558,25575.97354,29370.53348,28891.51203,54205.83685,2568.501312
,,,,,,,,3387,22138.81937,20659.95644,31989.55669,25708.68704,13684.8331,23302.68653,11295.47918,24607.9001,26291.14946,33086.63729,8113.925189,7564.794465,13386.48235,12413.35628,31015.62687,35218.86651,14165.62717,9258.074347,5839.889092,17327.89766,23438.03656,24988.13543,28518.99562,24805.69174,50871.25022,2392.988727
,,,,,,,,3388,18275.98608,16694.60034,25864.5582,26729.33455,13415.85361,23129.13028,11358.65524,23997.14039,26021.32689,26053.11814,8035.665492,7481.532571,13011.34789,12468.51784,30939.38689,35152.65998,13649.92971,9090.566393,5799.766185,17029.05435,24912.37923,25165.69063,28600.23775,21565.10986,49390.99462,2313.757331
,,,,,,,,3389,17492.58624,16035.88,24837.87651,29171.66984,13009.37342,23745.10451,11818.938,24335.11415,27079.55293,24971.50136,8029.645516,7457.456843,12874.93537,12603.91439,31166.10051,35652.21837,13202.45682,9273.119972,5974.300829,17264.71937,26988.49441,26042.43211,29867.01314,20759.97767,49954.61498,2337.827629
,,,,,,,,3390,17050.23114,15472.40841,23964.5955,32448.16891,13624.61381,25132.55136,12869.86681,24888.70917,28727.57699,24341.39436,8518.266954,7864.737914,13230.00915,13804.43047,34143.47228,38533.20571,13324.85972,9694.397461,6326.379337,17754.10036,29931.16202,27951.40127,32769.66396,20542.40147,52314.39914,2445.141038
,,,,,,,,3391,17221.75659,15421.27487,23878.37028,37194.48061,16143.78734,27458.00458,14629.77146,26591.61557,32290.43849,25058.79325,9890.821629,8942.126755,14199.94235,15527.47693,39660.83912,43401.39219,13303.79037,10520.90377,6982.388864,19102.90656,33003.21071,30882.56673,36092.56726,21069.79815,57746.01454,2708.911379
